timestamp,flare_flux,mag_jerk,carbon_density_proxy,outcome_metric,R_functional,outcome_lagged
2025-03-14 06:20:52.680662,9.917847731744608e-05,0.4213991151361751,75.0,-5.686697698723305e+17,1999855.0910504854,-1.2740211840096038e+18
2025-03-14 07:20:52.680662,9.244661766229908e-05,1.1474436754976858,75.0,5.744968841085864e+17,14826984.606997801,7.119207280591049e+17
2025-03-14 08:20:52.680662,8.225168737826568e-05,1.9094642494266345,75.0,-5.499903685335177e+17,41059256.137468,8.554747698377125e+17
2025-03-14 09:20:52.680662,8.578028379365772e-05,2.1162853328854325,75.0,1.1319917843118702e+17,50435497.615026854,1.244449224952649e+18
2025-03-14 10:20:52.680662,8.882061901504846e-05,1.190239362346465,75.0,-6707759376427477.0,15953588.082666906,-5.19594001945487e+17
2025-03-14 11:20:52.680662,8.437461552871344e-05,2.013685162164834,75.0,-1.2740211840096038e+18,45663697.85793207,-8.745474415050156e+17
2025-03-14 12:20:52.680662,9.24662089017436e-05,2.5239282305450867,75.0,7.119207280591049e+17,71736745.04012772,1.3843244786856166e+18
2025-03-14 13:20:52.680662,7.099858331062617e-05,1.6799392889110207,75.0,8.554747698377125e+17,31781566.602310773,2.8045222436423936e+18
2025-03-14 14:20:52.680662,9.3648321209861e-05,1.4767181950404358,75.0,1.244449224952649e+18,24557499.914364904,1.4435546729915226e+18
2025-03-14 15:20:52.680662,7.931108261824009e-05,1.9025067199501668,75.0,-5.19594001945487e+17,40760582.77661942,8.397090561005976e+17
2025-03-14 16:20:52.680662,8.230033846599545e-05,2.3828582083401355,75.0,-8.745474415050156e+17,63941683.232970804,1.6628636942163532e+16
2025-03-14 17:20:52.680662,7.721891171523645e-05,2.185880905700804,75.0,1.3843244786856166e+18,53807241.61935292,-8.695266119263368e+17
2025-03-14 18:20:52.680662,9.415965165119106e-05,2.212014804903982,75.0,2.8045222436423936e+18,55101564.3364816,-1.4364094389765745e+18
2025-03-14 19:20:52.680662,5.560757856626828e-05,2.305132556408356,75.0,1.4435546729915226e+18,59838307.0199502,2.0795309409481613e+17
2025-03-14 20:20:52.680662,8.477987704283771e-05,2.0166786242980894,75.0,8.397090561005976e+17,45799562.519015074,2.996908244089421e+18
2025-03-14 21:20:52.680662,9.02436080713587e-05,2.556097289179032,75.0,1.6628636942163532e+16,73577053.78501356,-1.358370943296698e+18
2025-03-14 22:20:52.680662,7.3842613902094e-05,2.4579459888422868,75.0,-8.695266119263368e+17,68034975.99467653,4.766907185960428e+18
2025-03-14 23:20:52.680662,8.83174305587633e-05,2.1842453469793845,75.0,-1.4364094389765745e+18,53726763.14801969,1.457936827062907e+17
2025-03-15 00:20:52.680662,8.367173853407997e-05,1.839548012097175,75.0,2.0795309409481613e+17,38107491.62144732,2.1535598183047544e+18
2025-03-15 01:20:52.680662,9.317524021829052e-05,2.4029588194527705,75.0,2.996908244089421e+18,65025004.56655264,1.7642504188676193e+18
2025-03-15 02:20:52.680662,0.0001000327598159,2.693543822993035,75.0,-1.358370943296698e+18,81702571.27995402,6.274791985186335e+17
2025-03-15 03:20:52.680662,8.66758839068006e-05,2.3149373449755646,75.0,4.766907185960428e+18,60348463.72467238,9.06043671117157e+17
2025-03-15 04:20:52.680662,7.211571865037545e-05,2.431432982372239,75.0,1.457936827062907e+17,66575152.69526381,-1.0919483991313574e+18
2025-03-15 05:20:52.680662,7.744679672262253e-05,2.278646191567591,75.0,2.1535598183047544e+18,58471128.50253557,1.1057764376876093e+17
2025-03-15 06:20:52.680662,6.874276748400563e-05,2.873538848231992,75.0,1.7642504188676193e+18,92986851.20017108,-1.6291595202106637e+18
2025-03-15 07:20:52.680662,8.108577104386724e-05,2.8406151859045354,75.0,6.274791985186335e+17,90868274.13252886,1.6960201827996564e+18
2025-03-15 08:20:52.680662,8.214985575087102e-05,2.876693131854288,75.0,9.06043671117157e+17,93191121.50724332,2.9322841796034417e+18
2025-03-15 09:20:52.680662,0.0001045488155667,3.233504651134583,75.0,-1.0919483991313574e+18,117742824.14178535,9.616355714976174e+16
2025-03-15 10:20:52.680662,8.221329654306417e-05,1.8049976201454896,75.0,1.1057764376876093e+17,36689466.55473576,-8.742664026244381e+17
2025-03-15 11:20:52.680662,8.863465835761404e-05,2.9563662474053656,75.0,-1.6291595202106637e+18,98424665.00296755,3.2132299567338097e+18
2025-03-15 12:20:52.680662,8.257541306617488e-05,2.102462563419662,75.0,1.6960201827996564e+18,49778796.037415355,-1.7241089907182794e+18
2025-03-15 13:20:52.680662,0.000105555329824,3.829774819026478,75.0,2.9322841796034417e+18,165171010.36016077,2.36270705760421e+18
2025-03-15 14:20:52.680662,7.892714677854738e-05,2.901028172083075,75.0,9.616355714976174e+16,94774463.37763903,1.6319292647335624e+18
2025-03-15 15:20:52.680662,7.294532006917677e-05,3.4980357334731607,75.0,-8.742664026244381e+17,137795735.2160712,2.224594165011041e+18
2025-03-15 16:20:52.680662,8.017168567057686e-05,3.241481309421401,75.0,3.2132299567338097e+18,118324426.76235186,-7.5867733905669e+17
2025-03-15 17:20:52.680662,9.398151762281952e-05,2.9308768309033697,75.0,-1.7241089907182794e+18,96734779.23511195,3.1736994624314266e+18
2025-03-15 18:20:52.680662,8.527405884170699e-05,3.087276840843569,75.0,2.36270705760421e+18,107334311.02944742,2.1871166304403405e+18
2025-03-15 19:20:52.680662,7.051900947663754e-05,3.290114575853384,75.0,1.6319292647335624e+18,121901587.54666486,3.099767039225109e+18
2025-03-15 20:20:52.680662,6.889988896925642e-05,3.420426070503488,75.0,2.224594165011041e+18,131749114.79469402,1.419761615283994e+18
2025-03-15 21:20:52.680662,6.903202767597332e-05,4.051970523483362,75.0,-7.5867733905669e+17,184892702.99978378,1.920625148308848e+18
2025-03-15 22:20:52.680662,9.35930475859605e-05,3.744365496738799,75.0,3.1736994624314266e+18,157886062.3026211,3.384397338224806e+18
2025-03-15 23:20:52.680662,7.743900411762439e-05,3.846056123772813,75.0,2.1871166304403405e+18,166578327.15214828,5.153049608120742e+17
2025-03-16 00:20:52.680662,8.79533109341541e-05,3.648894056938562,75.0,3.099767039225109e+18,149937349.48302534,1.3105245583558213e+18
2025-03-16 01:20:52.680662,8.446135168905012e-05,2.642469431060383,75.0,1.419761615283994e+18,78633481.30882604,-1.375516381096577e+18
2025-03-16 02:20:52.680662,5.864048423510108e-05,3.4732441125230302,75.0,1.920625148308848e+18,135849442.89667022,1.3532728350024228e+18
2025-03-16 03:20:52.680662,7.844822344895581e-05,3.955833648877479,75.0,3.384397338224806e+18,176223284.93709072,3.091102979380127e+18
2025-03-16 04:20:52.680662,7.43579297587317e-05,4.280123416133545,75.0,5.153049608120742e+17,206300269.06675297,2.867568407968169e+18
2025-03-16 05:20:52.680662,6.573038887714774e-05,4.036067170335157,75.0,1.3105245583558213e+18,183444197.93351495,2.1348781752705175e+18
2025-03-16 06:20:52.680662,8.79737184306661e-05,3.3491374929114324,75.0,-1.375516381096577e+18,126314535.40311843,-7.11056963178513e+17
2025-03-16 07:20:52.680662,7.270581956423237e-05,4.286609366976066,75.0,1.3532728350024228e+18,206925981.25708225,-1.4794212603348106e+18
2025-03-16 08:20:52.680662,6.443146913536243e-05,3.061673809760989,75.0,3.091102979380127e+18,105561407.21310002,3.895938721820925e+17
2025-03-16 09:20:52.680662,5.655901914711599e-05,3.8500614877222112,75.0,2.867568407968169e+18,166925440.48585224,1.6334213686123638e+18
2025-03-16 10:20:52.680662,5.710668981720575e-05,3.258058083004344,75.0,2.1348781752705175e+18,119537704.76237525,1.1084098858185228e+18
2025-03-16 11:20:52.680662,8.592038563685396e-05,4.032654919723189,75.0,-7.11056963178513e+17,183134169.97304285,2.369510804710852e+18
2025-03-16 12:20:52.680662,8.05671258180338e-05,3.6565916664500593,75.0,-1.4794212603348106e+18,150570615.67415094,1.2781991754284913e+18
2025-03-16 13:20:52.680662,5.7062109768543935e-05,4.041916116607516,75.0,3.895938721820925e+17,183976256.75565946,3.915152283083901e+18
2025-03-16 14:20:52.680662,6.527592409523787e-05,3.3784192682518848,75.0,1.6334213686123638e+18,128532919.81630643,1.860219298619636e+17
2025-03-16 15:20:52.680662,6.41038457534428e-05,4.040448470108193,75.0,1.1084098858185228e+18,183842682.9953177,2.1675143238710876e+18
2025-03-16 16:20:52.680662,5.011480059381816e-05,4.231053640603861,75.0,2.369510804710852e+18,201597071.18409058,-1.476929599388906e+18
2025-03-16 17:20:52.680662,7.270104441166923e-05,4.335411685412516,75.0,1.2781991754284913e+18,211664434.14544857,4.294319918660783e+18
2025-03-16 18:20:52.680662,6.972715950002013e-05,4.161761294479388,75.0,3.915152283083901e+18,195048018.5241295,2.914441451357223e+18
2025-03-16 19:20:52.680662,4.380771483380124e-05,4.119870099768627,75.0,1.860219298619636e+17,191141148.8709351,3.413030908884647e+18
2025-03-16 20:20:52.680662,5.0906509868999536e-05,5.1393944622714685,75.0,2.1675143238710876e+18,297447978.93555886,5.043930932941781e+18
2025-03-16 21:20:52.680662,6.344116764955005e-05,4.158071569652118,75.0,-1.476929599388906e+18,194702314.44218463,3.095279041833008e+18
2025-03-16 22:20:52.680662,6.62946604826573e-05,4.731982064662439,75.0,4.294319918660783e+18,252158343.3530749,1.8382700296000092e+18
2025-03-16 23:20:52.680662,5.231598576918037e-05,3.9642662457966327,75.0,2.914441451357223e+18,176975361.47703946,-1.2113804301064365e+17
2025-03-17 00:20:52.680662,6.771778607359366e-05,4.109061292558668,75.0,3.413030908884647e+18,190139543.66872203,1.0538694040979953e+18
2025-03-17 01:20:52.680662,6.817643848531187e-05,3.9895600322038582,75.0,5.043930932941781e+18,179240946.71398985,2.4958020192793257e+18
2025-03-17 02:20:52.680662,5.4906384501702544e-05,4.809898557588896,75.0,3.095279041833008e+18,260530739.01952922,1.7536703296086694e+18
2025-03-17 03:20:52.680662,4.9250694840821326e-05,4.827984971778393,75.0,1.8382700296000092e+18,262493736.63048974,1.0128278476619882e+18
2025-03-17 04:20:52.680662,4.718689153020564e-05,4.588345013902591,75.0,-1.2113804301064365e+17,237082372.58213878,2.41627634577629e+17
2025-03-17 05:20:52.680662,5.284586668714567e-05,4.429094392143228,75.0,1.0538694040979953e+18,220910838.05294216,4.594609612415411e+18
2025-03-17 06:20:52.680662,4.975997223585709e-05,3.830007705163138,75.0,2.4958020192793257e+18,165191036.00907916,2.328204338133646e+18
2025-03-17 07:20:52.680662,5.219766981172201e-05,3.780699638177519,75.0,1.7536703296086694e+18,160965033.48966897,2.197453600533095e+17
2025-03-17 08:20:52.680662,4.46580988014585e-05,3.810713364620695,75.0,1.0128278476619882e+18,163530865.0124849,4.481398599807998e+18
2025-03-17 09:20:52.680662,4.565002764589147e-05,3.835636440231123,75.0,2.41627634577629e+17,165676930.93053657,7.385983544429992e+17
2025-03-17 10:20:52.680662,5.389349356878398e-05,4.514456961102953,75.0,4.594609612415411e+18,229508187.42117414,4.237150972897613e+18
2025-03-17 11:20:52.680662,4.852308172135158e-05,4.4309073566915975,75.0,2.328204338133646e+18,221091721.35013393,-1.4740375575664582e+17
2025-03-17 12:20:52.680662,5.974617601721503e-05,4.25364926520108,75.0,2.197453600533095e+17,203756059.07616317,1.1177674267066112e+18
2025-03-17 13:20:52.680662,4.444292235066968e-05,4.914329177723351,75.0,4.481398599807998e+18,271966618.3706678,1.911068839574956e+18
2025-03-17 14:20:52.680662,4.639716660830616e-05,4.458123589943549,75.0,7.385983544429992e+17,223816110.16810605,3.990235487208976e+18
2025-03-17 15:20:52.680662,5.13168448899245e-05,4.451583041610124,75.0,4.237150972897613e+18,223159872.83823568,3.933859046098024e+18
2025-03-17 16:20:52.680662,4.008848925578528e-05,5.181753035313875,75.0,-1.4740375575664582e+17,302371267.205332,2.4499018100772035e+18
2025-03-17 17:20:52.680662,4.485043670323698e-05,4.526244094367714,75.0,1.1177674267066112e+18,230708221.6986743,1.1072754393003936e+18
2025-03-17 18:20:52.680662,4.091478801050368e-05,4.186356022746706,75.0,1.911068839574956e+18,197360144.6020993,6.907442502372596e+17
2025-03-17 19:20:52.680662,3.517495264191287e-05,4.664236891080316,75.0,3.990235487208976e+18,244989969.5226333,6.723597717792733e+17
2025-03-17 20:20:52.680662,4.399360567225077e-05,5.526448928454962,75.0,3.933859046098024e+18,343937411.6912338,1.6379633231654715e+18
2025-03-17 21:20:52.680662,2.629420287106273e-05,4.928610964567538,75.0,2.4499018100772035e+18,273549647.1787797,1.990458910699908e+18
2025-03-17 22:20:52.680662,3.111887243771775e-05,4.52161579218981,75.0,1.1072754393003936e+18,230236627.07283252,-1.834977548133616e+17
2025-03-17 23:20:52.680662,3.519597882393277e-05,5.510496282384516,75.0,6.907442502372596e+17,341954648.6235523,4.136380442644548e+18
2025-03-18 00:20:52.680662,5.5191240120358215e-05,4.895915568019366,75.0,6.723597717792733e+17,269932373.51687396,9.599232295417594e+17
2025-03-18 01:20:52.680662,1.7322386190666805e-05,4.36370586224359,75.0,1.6379633231654715e+18,214436155.22992897,1.7506513680690455e+18
2025-03-18 02:20:52.680662,2.2173991215226037e-05,4.826880911416507,75.0,1.990458910699908e+18,262373666.10806495,4.201674725840226e+17
2025-03-18 03:20:52.680662,2.4540104861740573e-05,4.333094317891675,75.0,-1.834977548133616e+17,211438162.4071577,2.790761751488559e+18
2025-03-18 04:20:52.680662,4.3169636785373976e-05,4.391064570555435,75.0,4.136380442644548e+18,217133472.7449422,1.162857702752889e+18
2025-03-18 05:20:52.680662,2.531820433126198e-05,5.07530138456565,75.0,9.599232295417594e+17,290075300.40534276,2.844892274266882e+18
2025-03-18 06:20:52.680662,1.608597373970794e-05,5.074633809403437,75.0,1.7506513680690455e+18,289998985.45200235,6.287421447529001e+18
2025-03-18 07:20:52.680662,1.4925815989950809e-05,5.206148476601817,75.0,4.201674725840226e+17,305225038.8851917,5.097288206231355e+18
2025-03-18 08:20:52.680662,1.918894211255766e-05,4.486882554779218,75.0,2.790761751488559e+18,226713029.04590416,4.644442026511643e+18
2025-03-18 09:20:52.680662,1.977089324385773e-05,5.257771837029186,75.0,1.162857702752889e+18,311308183.19084,2.583530015984988e+18
2025-03-18 10:20:52.680662,2.7774564576446143e-05,4.716855476472496,75.0,2.844892274266882e+18,250548742.83091253,1.1517861197841256e+18
2025-03-18 11:20:52.680662,3.599902365927706e-05,4.4991423970869615,75.0,6.287421447529001e+18,227953670.14828578,3.2044375706529014e+18
2025-03-18 12:20:52.680662,2.1078174029623147e-06,4.792614124807271,75.0,5.097288206231355e+18,258661603.154098,2.1546686057560087e+18
2025-03-18 13:20:52.680662,3.794589140136581e-05,5.1994376277087095,75.0,4.644442026511643e+18,304438687.3763774,1.7987401692422267e+18
2025-03-18 14:20:52.680662,1.2373216130297344e-05,4.477156632334475,75.0,2.583530015984988e+18,225731224.63714182,1.776268575423237e+18
2025-03-18 15:20:52.680662,2.443013866395856e-05,5.040469644175708,75.0,1.1517861197841256e+18,286107395.00980467,1.710921503791037e+18
2025-03-18 16:20:52.680662,2.682825215401949e-05,5.440656724366554,75.0,3.2044375706529014e+18,333341759.8560835,2.819735666643259e+18
2025-03-18 17:20:52.680662,1.2251196697248746e-05,4.9440266573816025,75.0,2.1546686057560087e+18,275263522.68040055,1.5928165179153416e+18
2025-03-18 18:20:52.680662,2.2903516808776093e-05,4.58632325379105,75.0,1.7987401692422267e+18,236873460.34477705,4.264365371062387e+18
2025-03-18 19:20:52.680662,2.825076080091994e-05,4.683183623798307,75.0,1.776268575423237e+18,246984365.7577559,5.483684779875837e+18
2025-03-18 20:20:52.680662,-7.241617545886156e-07,5.366235450950334,75.0,1.710921503791037e+18,324284716.6961707,4.275696705761869e+18
2025-03-18 21:20:52.680662,7.557388098451046e-06,5.334705207554965,75.0,2.819735666643259e+18,320485139.7213161,3.837695958569085e+18
2025-03-18 22:20:52.680662,1.30287804727489e-05,4.513746456499736,75.0,1.5928165179153416e+18,229435905.14011228,5.1490610855717306e+17
2025-03-18 23:20:52.680662,5.032193923590793e-06,4.510423604239464,75.0,4.264365371062387e+18,229098216.13626024,3.044056805902285e+18
2025-03-19 00:20:52.680662,2.98444362083809e-07,4.377376321085076,75.0,5.483684779875837e+18,215781796.01622465,-1.870510299630732e+17
2025-03-19 01:20:52.680662,3.865874537828446e-06,5.1620025244439605,75.0,4.275696705761869e+18,300070613.1638883,2.0128350526152507e+18
2025-03-19 02:20:52.680662,1.5351794340889157e-06,4.651594896585323,75.0,3.837695958569085e+18,243663685.08397034,3.5828943084243297e+18
2025-03-19 03:20:52.680662,3.1895992554613728e-06,5.658504820845149,75.0,5.1490610855717306e+17,360570688.36134815,4.0778331651737743e+18
2025-03-19 04:20:52.680662,1.1636713529948056e-05,5.4124813170834685,75.0,3.044056805902285e+18,329898143.8226233,6.364951366630236e+18
2025-03-19 05:20:52.680662,-1.3572434934180053e-05,5.006913977807154,75.0,-1.870510299630732e+17,282310655.6747429,2.8758452969706025e+18
2025-03-19 06:20:52.680662,-4.816317964535374e-06,5.094245641785606,75.0,2.0128350526152507e+18,292244799.29301625,3.0754802134182943e+18
2025-03-19 07:20:52.680662,1.0077814835690022e-06,6.139268559148991,75.0,3.5828943084243297e+18,424443902.50150305,4.738730699134387e+18
2025-03-19 08:20:52.680662,-3.220360051346717e-06,4.784001047914284,75.0,4.0778331651737743e+18,257732721.8964973,2.2473233962546025e+18
2025-03-19 09:20:52.680662,-2.888766970222219e-07,5.147287746986966,75.0,6.364951366630236e+18,298362287.4030911,4.829630384152244e+18
2025-03-19 10:20:52.680662,-1.1951458228246373e-05,5.055633422941032,75.0,2.8758452969706025e+18,287831397.65779984,4.762833398594753e+18
2025-03-19 11:20:52.680662,-8.793171567659645e-07,5.239547562596524,75.0,3.0754802134182943e+18,309153812.75652546,2.277053730400604e+18
2025-03-19 12:20:52.680662,-6.105171466941601e-06,4.563212499767648,75.0,4.738730699134387e+18,234492203.91349727,4.2884321824641705e+18
2025-03-19 13:20:52.680662,3.3584612449371413e-06,4.753875650178063,75.0,2.2473233962546025e+18,254497004.87840122,-1.816915825772994e+17
2025-03-19 14:20:52.680662,6.6874604692249215e-06,4.452857701255446,75.0,4.829630384152244e+18,223287639.37360346,3.3504381776462705e+18
2025-03-19 15:20:52.680662,2.518749787942451e-05,4.663816735023397,75.0,4.762833398594753e+18,244945822.70984337,5.06889783164973e+18
2025-03-19 16:20:52.680662,7.522569147154352e-06,5.402132477168832,75.0,2.277053730400604e+18,328637793.39120704,1.193231408112604e+18
2025-03-19 17:20:52.680662,2.8875812497574145e-06,5.1114251289122175,75.0,4.2884321824641705e+18,294219224.5183942,2.1033062689788744e+18
2025-03-19 18:20:52.680662,9.298024527515167e-06,4.835689989903863,75.0,-1.816915825772994e+17,263332191.5344468,1.77312942490234e+18
2025-03-19 19:20:52.680662,2.3681675802053623e-05,4.477702892428561,75.0,3.3504381776462705e+18,225786323.88548064,9.678721331521436e+17
2025-03-19 20:20:52.680662,1.4276158911762642e-05,4.16768412478591,75.0,5.06889783164973e+18,195603517.9235179,2.832788249511897e+18
2025-03-19 21:20:52.680662,7.816768999287035e-06,4.266528413365519,75.0,1.193231408112604e+18,204991728.42040756,1.557814447975618e+18
2025-03-19 22:20:52.680662,2.2493215933813253e-05,5.6418277604914,75.0,2.1033062689788744e+18,358448454.1483445,2.5268446979198177e+18
2025-03-19 23:20:52.680662,9.04579871501894e-06,4.986018109112631,75.0,1.77312942490234e+18,279959205.9569704,4.467667849493806e+18
2025-03-20 00:20:52.680662,2.8065900216009145e-05,4.600520104112401,75.0,9.678721331521436e+17,238342207.60059008,5.949298941503021e+17
2025-03-20 01:20:52.680662,2.8967321091107813e-05,5.064737237152465,75.0,2.832788249511897e+18,288868988.49246496,5.209442460162521e+18
2025-03-20 02:20:52.680662,2.833925023356497e-05,5.815550462539989,75.0,1.557814447975618e+18,380862950.6337174,4.5189103337163663e+18
2025-03-20 03:20:52.680662,3.949399156018312e-05,5.197030287415619,75.0,2.5268446979198177e+18,304156844.1184057,1.918464001427246e+18
2025-03-20 04:20:52.680662,1.4925402795598134e-05,5.674243536847757,75.0,4.467667849493806e+18,362579292.8828696,2.206158819627625e+18
2025-03-20 05:20:52.680662,2.443465305941473e-05,5.484534167579036,75.0,5.949298941503021e+17,338740061.698279,6.585356449500027e+18
2025-03-20 06:20:52.680662,1.4332371467781935e-05,4.691415276417733,75.0,5.209442460162521e+18,247853364.0657976,5.321758054680395e+18
2025-03-20 07:20:52.680662,3.097715972685909e-05,4.938348007209186,75.0,4.5189103337163663e+18,274631578.1308886,2.823984575542269e+18
2025-03-20 08:20:52.680662,3.055361039088846e-05,4.349308273134206,75.0,1.918464001427246e+18,213023485.47426444,-3.44539169385909e+16
2025-03-20 09:20:52.680662,2.355225468487372e-05,5.014874918091572,75.0,2.206158819627625e+18,283209153.14560163,1.025667421328044e+18
2025-03-20 10:20:52.680662,1.8686714934035557e-05,5.4390450936981205,75.0,6.585356449500027e+18,333144295.0445168,4.661178900615032e+18
2025-03-20 11:20:52.680662,2.5855813755440364e-05,5.581376181153125,75.0,5.321758054680395e+18,350808138.0757299,2.802686051497974e+18
2025-03-20 12:20:52.680662,2.4892293041554416e-05,4.394013379415877,75.0,2.823984575542269e+18,217425180.94273686,-1.8201275110939462e+17
2025-03-20 13:20:52.680662,4.56087641529631e-05,5.178201417892627,75.0,-3.44539169385909e+16,301956919.877721,4.0866526367047226e+17
2025-03-20 14:20:52.680662,3.672161790242427e-05,4.738582824372258,75.0,1.025667421328044e+18,252862284.40988234,2.899433669528033e+18
2025-03-20 15:20:52.680662,3.187382627785818e-05,4.857643583171154,75.0,4.661178900615032e+18,265728652.7984968,1.2083400796002107e+18
2025-03-20 16:20:52.680662,3.711221306842712e-05,3.774730297758044,75.0,2.802686051497974e+18,160457123.1084892,1.6155553928353994e+18
2025-03-20 17:20:52.680662,3.738207546722549e-05,3.9243027720064654,75.0,-1.8201275110939462e+17,173425180.00658977,-3.5550233118508154e+17
2025-03-20 18:20:52.680662,2.9545940916219487e-05,4.643002719258199,75.0,4.0866526367047226e+17,242764382.9463189,3.1790731903883786e+18
2025-03-20 19:20:52.680662,3.0856594574839915e-05,4.468766410461764,75.0,2.899433669528033e+18,224885994.56003124,1.7766949268667174e+18
2025-03-20 20:20:52.680662,3.601993194053894e-05,3.6928869002070903,75.0,1.2083400796002107e+18,153574518.69047666,3.243145904700529e+18
2025-03-20 21:20:52.680662,3.906872696057321e-05,5.16162996871986,75.0,1.6155553928353994e+18,300027340.5502216,1.647251937128807e+18
2025-03-20 22:20:52.680662,2.3091221974314092e-05,4.303217335297238,75.0,-3.5550233118508154e+17,208532452.0712259,3.1124737846347894e+18
2025-03-20 23:20:52.680662,4.556032592661351e-05,4.168850783938188,75.0,3.1790731903883786e+18,195713078.99520987,-3.620619130757215e+16
2025-03-21 00:20:52.680662,4.7899284999583066e-05,4.37596917718255,75.0,1.7766949268667174e+18,215643142.2250025,2.8489589144375905e+18
2025-03-21 01:20:52.680662,3.0145357499571078e-05,4.170260818419873,75.0,3.243145904700529e+18,195845476.44351056,3.0605043276661565e+18
2025-03-21 02:20:52.680662,2.521443702739783e-05,4.075599796596433,75.0,1.647251937128807e+18,187055362.87680843,4.053220572541699e+18
2025-03-21 03:20:52.680662,5.843337380946112e-05,4.872263773601938,75.0,3.1124737846347894e+18,267330632.0145403,3.848689715344884e+18
2025-03-21 04:20:52.680662,4.458719752842138e-05,5.258590029273526,75.0,-3.620619130757215e+16,311405107.5979132,2.215072137871659e+18
2025-03-21 05:20:52.680662,4.698829627847131e-05,4.149400162065703,75.0,2.8489589144375905e+18,193891063.1056364,3.934488090696897e+18
2025-03-21 06:20:52.680662,4.7885534120606325e-05,4.3026897575132095,75.0,3.0605043276661565e+18,208481350.6527308,4.082393199901899e+17
2025-03-21 07:20:52.680662,5.5675909060267e-05,4.683584573577952,75.0,4.053220572541699e+18,247026689.47576883,3.0407201737327544e+18
2025-03-21 08:20:52.680662,3.474946772120191e-05,4.31048772592472,75.0,3.848689715344884e+18,209237701.69250485,1.9084597020048896e+18
2025-03-21 09:20:52.680662,5.545612751534452e-05,4.3462317332840925,75.0,2.215072137871659e+18,212722250.28173873,4.049700011792981e+18
2025-03-21 10:20:52.680662,5.0825952277762615e-05,4.409884277304085,75.0,3.934488090696897e+18,218998698.44379508,2.441682229561321e+18
2025-03-21 11:20:52.680662,5.9907503023951934e-05,4.752331518918366,75.0,4.082393199901899e+17,254331766.40152305,2.5820723462328525e+18
2025-03-21 12:20:52.680662,5.384701315219152e-05,4.427192886676065,75.0,3.0407201737327544e+18,220721196.4024376,2.4645711756524104e+18
2025-03-21 13:20:52.680662,4.526085027563344e-05,4.1189754183929335,75.0,1.9084597020048896e+18,191058142.15552106,7.665294932133121e+17
2025-03-21 14:20:52.680662,7.938837441049453e-05,4.64171989293475,75.0,4.049700011792981e+18,242630309.7218877,2.581060410890573e+18
2025-03-21 15:20:52.680662,5.086138503154983e-05,4.989367177283547,75.0,2.441682229561321e+18,280335472.02582085,4.344683497520714e+18
2025-03-21 16:20:52.680662,5.650374074765512e-05,3.527065635252338,75.0,2.5820723462328525e+18,140092315.83054116,3.5089780638887414e+18
2025-03-21 17:20:52.680662,4.69398992798732e-05,4.23167495604933,75.0,2.4645711756524104e+18,201656279.5905972,2.2391490761405448e+18
2025-03-21 18:20:52.680662,5.777573443527991e-05,4.93470998081049,75.0,7.665294932133121e+17,274227121.30950576,2.558233207833862e+18
2025-03-21 19:20:52.680662,6.035413290891196e-05,4.658263169306139,75.0,2.581060410890573e+18,244362857.99467745,4.852250327782021e+18
2025-03-21 20:20:52.680662,5.897548892789024e-05,3.83023982863778,75.0,4.344683497520714e+18,165211070.29765835,3.067857576953987e+18
2025-03-21 21:20:52.680662,5.630389013547465e-05,3.053332984652662,75.0,3.5089780638887414e+18,104987026.41392957,8.026517119280815e+17
2025-03-21 22:20:52.680662,5.3879236569943936e-05,2.9534823552378877,75.0,2.2391490761405448e+18,98232696.06559907,1.0733173562647684e+18
2025-03-21 23:20:52.680662,4.26897115686252e-05,4.0755710299268015,75.0,2.558233207833862e+18,187052741.99267757,9.698628715162214e+17
2025-03-22 00:20:52.680662,5.2809794034010894e-05,4.240719416345747,75.0,4.852250327782021e+18,202519216.76972088,2.2370422753771187e+18
2025-03-22 01:20:52.680662,7.277481917055157e-05,4.250503560123379,75.0,3.067857576953987e+18,203454817.4786423,1.860246853482236e+18
2025-03-22 02:20:52.680662,4.240256071646944e-05,4.33579505015668,75.0,8.026517119280815e+17,211701835.10382023,1.210846289665126e+18
2025-03-22 03:20:52.680662,7.579949036615164e-05,3.982764493224921,75.0,1.0733173562647684e+18,178630862.48245716,3.724366979817676e+18
2025-03-22 04:20:52.680662,6.292903878485142e-05,3.949340237223795,75.0,9.698628715162214e+17,175645209.48489618,1.9003264317987643e+18
2025-03-22 05:20:52.680662,7.445038770782329e-05,2.9917546129593053,75.0,2.2370422753771187e+18,100795080.05858168,3.2779452930873414e+17
2025-03-22 06:20:52.680662,6.729385849958801e-05,3.953365322840332,75.0,1.860246853482236e+18,176003424.60835916,1.994730804203245e+18
2025-03-22 07:20:52.680662,6.024542446642295e-05,4.512310888394584,75.0,1.210846289665126e+18,229290040.29354465,2.7740341253639603e+18
2025-03-22 08:20:52.680662,8.659772195543147e-05,3.351107766143967,75.0,3.724366979817676e+18,126463197.29822755,1.1343565486574232e+18
2025-03-22 09:20:52.680662,6.356907927582203e-05,3.4140083345227112,75.0,1.9003264317987643e+18,131255171.90426198,1.3957880588016418e+17
2025-03-22 10:20:52.680662,7.312420525470275e-05,3.64534410501383,75.0,3.2779452930873414e+17,149645731.49076134,-8.452374246908182e+17
